post_type,text
1,"['ส่งต่อ', 'กระเป๋า', 'ใส่', 'draft', 'portabl', 'สภาพ', '99', 'ส่งต่อ', '390', '฿', 'นัด', '350', '฿', 'คุย', 'งับ', 'ส่งต่อ', 'รู้', '55', 'ขนาด', 'a', '2', 'ซื้อ', 'มาจาก', 'b', '2', 's', '600', '฿', 'ของแท้', 'แน่นอน', 'ค้า', 'ซิป', 'ลื่น', 'กันน้ำ', 'ใส่', 'กระดาษ', 'กระดาน', 'น้ำหนัก', 'ได้ดี', 'ใส่', 'แข็งแรง', 'ทนทาน', 'ด้านใน', 'ช่อง', 'แยก', 'ทัก', 'ดู', 'รูป', 'เรียน', 'ศิลปะ', 'น้า']"
3,"['หา', 'หอ', 'พัก', 'มอ', 'ตู้', 'เย็น', 'เครื่อง', 'ทำ', 'น้ำ', 'อุ่น']"
0,"['คน', 'ทำ', 'บัตร', 'ประชาชน', 'ตก', 'หน้า', 'ร้าน', 'ข้าว', 'ผัด', 'ปู', 'รู้จัก', 'เพื่อน', 'รบกวน', 'ติดต่อ']"
3,"['ปล่อย', 'มั้ยยงับ']"
0,"['อนุญาต', 'แอดมิน', 'น้อง', 'ลืม', 'ร้านกูโรตีชาชัก', 'พระนคร', 'เหนือ', 'น้อง', 'ติดต่อ', 'คืน', 'ปล', 'ติดต่อ', '1', 'อาทิตย์', 'อนุญาต', 'กำจัด']"
1,"['ขออนุญาต', 'ขาย', 'โต๊ะ', 'คอม', 'ซื้อ', 'shope', '900', 'ปล่อย', '500', '120', 'x', '60', 'x', '75', 'มีตำหนิ', 'ด้านหลัง', 'นิดเดียว', 'รูป', 'บ้าน', 'โซน', 'วัด', 'กำแพง']"
1,"['ขาย', 'สัญญา', 'หอพัก', 'U', 'Life', 'Apartment', 'วัด', 'ตึก', '6', 'ชั้น', '1', 'ต้นเดือน', 'มกราคม', '2566', 'สัญญา', '30', 'เม', 'ย', '2566', 'ห้อง', '4800', 'เดือน', 'สุดท้าย', 'ไม่ต้อง', 'จ่าย', 'ห้อง', 'router', 'wifi', '3', 'BB', 'fiber', '430', 'เดือน', 'เตียง', '5', 'ฟุต', 'แอร์', '1', 'ตัว', 'โต๊ะทำงาน', 'โต๊ะ', 'ยาวติดกัน', '2', 'โต๊ะ', 'ชั้นวางของ', 'ตู้เสื้อผ้า', 'คีย์', 'การ์ด', '2', 'ใบ', 'ระเบียง', 'ตากผ้า', 'แห้ง', 'ห้อง', 'ร้อน', 'เมท', 'หารกัน', '2', 'คน', 'ราคาสบายกระเป๋า', 'มากกก', 'ติดต่อ', 'ขอดู', 'ห้อง', 'สอบถามรายละเอียด', 'inbox']"
1,"['แบ่ง', 'ขาย', 'หัว', 'ปากกา', 'appl', 'pencil', 'หัว', '230', 'บาท', 'นัด', 'มจพ', 'มอ']"
1,"['ขาย', 'ปรินเตอร์', 'hp', 'ซื้อ', 'มือหนึ่ง', '1800', 'ขาย', '1000', 'บาท', 'ประกัน', 'นัด', 'รับได้', 'แถว', 'มจพ', 'สนใจ', 'ติดต่อ', '0891625999', 'ทราย']"
0,"['เช่า', 'คอนโด', 'Chapter', 'One', 'Shine', 'ชายน์', 'บางโพ', 'ชั้น', '21', 'ห้อง', '23', 'ตรม', 'เดินทาง', '600', 'เมตร', 'MRT', 'โพ', 'รถ', 'ตู้', 'โครงการ', 'MRT', 'บางโพ', 'ปูน', 'เฟอร์นิเจอร์', 'เครื่อง', 'ไฟฟ้า', 'ตู้', 'เย็น', 'Toshiba', '89', 'คิว', 'เครื่อง', 'ซัก', 'ผ้า', 'Toshiba', '8', 'kg', 'โทรทัศน์', 'samsung', '32', 'นิ้ว', 'เครื่อง', 'ทำ', 'น้ำ', 'อุ่น', 'rinnai', 'ไมโครเวฟ', 'Panasonic', 'เครื่อง', 'อากาศ', '18000', 'btu', 'อำนวย', 'สะดวก', 'สระ', 'ว่าย', 'น้ำ', 'วิว', 'โคง', 'แม่น้ำ', 'ห้อง', 'สมุด', 'สวนหย่อม', 'ฟิตเนต', 'วิว', 'โค้ง', 'แม่น้ำ', 'Sky', 'lounge', 'ห้อง', 'สตรีม', 'จอด', 'รถ', '1', 'คัน', 'สถานที่', 'ใกล้เคียง', 'โรงเรียนโยธินบูรณะ', 'มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าพระนครเหนือ', 'SCG', 'สำนัก', 'งาน', 'การไฟฟ้าฝ่ายผลิต', 'รัฐสภา', 'ห้างเกตเวย์', 'ชื่อ', 'ราคา', '8000', 'บาท', 'ล่วงหน้า', '1', 'เดือน', 'มัดจำ', '2', 'เดือน', 'ติดต่อ', 'ดู', 'ห้อง', 'ติดต่อ', 'line', 'IDronnachitp']"
3,"['ขาย', 'สเปรย์', 'ฉีด', 'หัว', 'สี', 'ดำ', 'ไหม', 'แถว', 'ม']"
1,"['ขาย', 'สัญญหอ', 'st', 'ครับผม', 'สนใจ', 'ติดต่อ', 'แชท', 'เบอร์', '0851539254']"
3,"['ขวด', 'เบียร์', 'สิงห์', 'เปล่าๆ', 'ขาย', 'ไหม', 'บรรจุ', 'เบียร์', 'ต้ม', 'ขวด', 'เบียร์', 'สิงห์']"
1,"['กางเกง', 'นศ', '300', '฿', 'ซื้อ', 'ร้าน', '26', 'เอว', '35', 'ซื้อ', 'วาน', 'ใส่']"
0,"['ทำ', 'แว่น', 'ตก', 'มอ', 'ไหม', 'รับคืน', 'ร้าน', 'เคบับ', 'บัง']"
1,"['อนุญาต', 'ฝาก', 'ร้าน', 'เบเกอรี่', 'บอร์ด', 'เกม', 'ร้าน', 'NooM', 'bakery', 'x', 'BOARDY', 'boardgame', 'ร้าน', 'หอสตรี', 'บ้านสราญสุข', 'ร้าน', 'เขียว', 'เก่า', 'ร้าน', 'ขาย', 'เบเกอรี่', 'โฮมเมด', 'อบสด', 'เมนู', 'เค้ก', 'อนาคต', 'ขนม', 'ปัง', 'ขนม', 'หลากหลาย', 'ราคา', 'เลือก', 'ซื้อ', '2090', 'บาท', 'บอร์ด', 'เกม', 'เลือก', 'เล่น', '90', 'เกม', 'เล่น', 'เกม', 'คน', 'สอน', 'เล่น', 'น้า', 'บริการ', '25', 'บาท', 'คน', 'ชั่วโมง', 'โปรโมชั่น', '4', 'จ่าย', '3', 'แวะเวียน', 'นั่ง', 'กิน', 'ขนม', 'เล่น', 'เกม', 'น้า', 'ร้าน', 'น้ำ', 'ขาย', 'น้ำ', 'ข้าว', 'ทาน', 'เพจ', 'ร้าน', 'ขนม', 'NooM', 'Homemade', 'Bakery', 'เพจ', 'ร้าน', 'บอร์ด', 'เกม', 'Boardgames', 'cafe']"
1,"['ขาย', 'สัญญา', 'หอ', 'ซอย', '7', 'ชั้น', '6', 'ห้อง', 'ริม', 'สัญญา', '31', 'มีนาคม', '2566', 'ขาย', 'สัญญา', '8500', 'บาท', 'สัญญา', '10000', 'บาท', 'ห้อง', 'เดือน', '4300', 'บาท', 'ห้อง', 'แอร์อินเวอร์เตอร์']"
3,"['ส่งต่อ', 'เล่ม', 'ไหม', 'ฮะ']"
1,"['ส่งต่อ', 'หนังสือ', '60', 'บาท', 'แทบ']"
1,"['ปล่อย', 'กระโปรง', 'เอ', 'เอว', '26', '20', 'ซื้อ', 'ใส่', 'ลอง', 'ราคา', '150', 'บาท', 'มอค้าบบ', 'บบ']"
0,"['คน', 'ทำ', 'กระเป๋า', 'หล่น', 'งาน', 'ดนตรี', 'สี', 'ขาว', 'ลาน', 'สวน', 'ปาล์ม', 'สามารถติดต่อ', 'รับได้ที่', 'ห้อง', 'ชมรม', 'ชั้น', '9', 'ตึก', '40', 'DM', 'เจ้าของ', 'โพส']"
3,"['ขออนุญาต', 'สอบถาม', 'ค', '่ะ', 'มจพ', 'ของกิน', 'ขาย', 'มอ']"
1,"['นัด', 'ดู', 'มจพ', 'อนุญาต', 'ขาย', 'คอม', 'ชุด', 'เคส', 'รายละเอียด', 'ขาย', 'แยก', 'กล่อง', 'คอม', 'ขาย', 'คอม', 'Main', 'board', 'Asus', 'H', '370', 'CPU', 'I', '58400', 'Ssd', 'M', '2', 'WD', 'green', '120GB', 'Ssd', 'M2', 'Samsung', '500', 'GB', 'ประกัน', 'jib', '5', 'ปี', 'Ram', '8gb', '2', 'ชิ้น', 'hyper', 'x', 'DDR', '4', '2400', 'MHz', 'PSU', '750', 'W', 'Thermaltake', 'ประกัน', 'jib', '5', 'ปี', 'RTX', '3070', 'ti', 'เคลม', 'ประกัน', '867', 'jib', 'นัด', 'ราคา', '25000', 'บาท', 'สอบถาม', 'ทัก', 'แชท']"
1,"['อนุ', 'ญาติ', 'ส่งต่อ', 'ใช้แล้ว', 'ไมค์', 'ขาย', 'เมาส์', 'logitech', 'g', '102', 'ไฟ', 'rgb', 'ความเร็ว', 'คีบอร์ด', 'ยาง', 'hp', 'ไฟ', 'rgb', '2', 'ขาย', '500']"
0,"['พบเห็น', 'iphon', '7', 'เครื่อง', 'สี', 'ดำ', 'ทำ', 'ตก', 'แถวๆ', 'สามเกลอ', 'สลัด', 'โรล']"
3,"['ตามหา', 'หอพัก', 'มอ', 'บ้านเช่า', 'บ้านเช่า', 'ขอมี', 'เฟอร์นิเจอร์']"
3,"['มอ', 'ร้าน', 'ตัด', 'ผม', 'ผญ', 'แนะนำ', 'ราคา', 'แรง']"
1,"['ขาย', 'สัญญา', 'หอ', 'spapart', 'ราคา', '7000', 'ค่าเช่า', 'เดือน', '5500', 'ค่าไฟฟ้า', 'ยูนิต', '8', 'บาท', 'น้ำประปา', 'ลูกบาศก์เมตร', '18', 'บาท', 'wifi', 'ฟรี', 'เราเตอร์', 'แยก', 'ห้อง', 'เฟอร์นิเจอร์', 'เตียง', 'ฟูก', 'นอน', 'ตู้เสื้อผ้า', 'ชั้นวางของ', 'ทีวี', 'android', 'box', 'แอร์']"
1,"['แบ่ง', 'ขาย', 'appl', 'pencil', 'tip', 'ค้า', 'นัด', 'รับได้', 'พรุ่งนี้', 'มอ', 'มอ', 'หัว', '230', 'งับ', 'อะ', 'แด', 'ป', 'เต', 'อร', '์', 'appl', 'usb', '5', 'w', '1', 'หัว', 'ค้า', '2', 'ปล', 'ใช้แล้ว']"
3,"['ลืม', 'เอาบัตรนศมา', 'สอบ', 'ทำไง', 'คับ']"
0,"['คน', 'ทำ', 'รูปน', 'ศ', 'ตก', 'บันได', 'หอสมุด', 'เป็นเจ้าของ', 'รูป', 'รับได้ที่', 'ประชาสัมพันธ์', 'หอสมุด', 'ขอบคุณ']"
1,"['ขาย', 'ขาย', 'ตู้เย็น', 'midea', 'ขนาด', '17', 'q', 'ตำหนิ', 'ฝา', 'ช่อง', 'ทำ', 'น้ำแข็ง', 'ขอบ', 'ยางแตก', 'มีผลต่อ', 'การใช้งาน', 'ขาย', 'ราคา', '1200', 'ซอย', 'วงศ์', 'สว่าง', '13']"
1,"['ขาย', '400', 'สภาพ', '99', 'สอบ', 'กล่อง', 'นัด', 'ผม']"
1,"['ขาย', 'บัตร', 'veri', 'festiv', 'วันที่', '27', '2600', 'ค้าบ', 'กด', 'ทัก', 'คุย', 'คับ']"
0,"['ลืม', 'สาย', 'ชาร์ต', 'แบต', 'ทัก', 'รับคืน', 'มจพ', 'ตอน', '2', 'ทุ่ม']"
1,"['ขาย', 'สัญญาเช่า', 'คอนโด', 'รี', 'เจนท', '์', 'โฮม', 'ซ่อน', 'เฟส', '28', 'ตึก', 'D', 'ชั้น', '16', 'MRT', 'ซ่อน', '180', 'เมตร', 'สัญญา', 'เดือน', 'เม', 'ย', 'ต่อสัญญา', 'วันที่', '1', 'กพ', 'ค่าเช่า', '6000', '฿', 'เดือน', 'ขาย', '13000', '฿', '18000', '฿', '1', 'นอน', '1', 'น้ำ', '1', 'นั่งเล่น', 'ขนาด', '28', 'ตรม', 'เฟอร์นิเจอร์', 'build', 'รูป', 'เครื่องใช้ไฟฟ้า', 'ทีวี', 'ตู้เย็น', 'เครื่องทำน้ำอุ่น', 'แอร์', '1', 'เครื่อง', 'Inbox', 'มาดู', 'ห้อง']"
1,"['หา', 'สัญญา', 's', '9', 'ขาย', 'อ', 'นาค', 'ต', 'รีบ', 'ติดต่อ']"
0,"['เจอ', 'airpods', 'ใส่', 'เคส', 'หล่น', 'แถว', 'ตึก', 'สถาปัตย์', 'ลาน', 'กาแฟ', 'ไหม']"
1,"['แบ่ง', 'ขาย', 'หัว', 'ปากกา', 'Apple', 'Pencil', '1']"
3,"['มอ', 'ร้าน', 'ขาย', 'สเปรย์เปลี่ยน', 'สี', 'ผม']"
3,"['มอ', 'ร้าน', 'ขาย', 'ข้าวคลุก', 'กะปิ']"
3,"['หา', 'คน', 'ขาย', 'สัญญา', 'หอ', 'พัก', 'S', '9', 'งับ', 'เดือน', 'พฤศจิกา', 'ปลาย', 'เดือน']"
0,"['AirPods', 'ขวา', 'หาย', 'น้อง']"
1,"['เล่ม', '100', 'บาท', 'สนใจ', 'ทัก', 'แชท']"
1,"['ขาย', '150', 'ซื้อ', 'สอง', 'นัด', 'มอครับ']"
1,"['ขาย', '600', 'งาน', 'ปกติ', 'สภาพ', 'ดี', 'กล่อง', 'คู่มือ', 'นัด', 'มอ']"
1,"['ขาย', 'เซ็ท', 'มัง', 'งะ', 'ดาบ', 'พิฆาต', 'อสูร', 'เล่ม', '123', '1200', 'บาท', 'หุ้ม', 'ปก', 'ใส', 'เล่ม', 'สภาพ', 'กร', 'ิ๊บ', 'เล่ม', '111', 'อ่าน', 'นัด', 'มอ', 'จัดส่ง', 'เพิ่มค่า', '100', 'บาทนะ']"
3,"['ตี', 'แบด', 'มอตอนน', 'ตี', 'ปี', '1']"
3,"['ตามหา', 'คอนแทค', 'วิชา', 'เรียน', 'Science', 'dialy', 'life', 'sec', '2', 'Math', 'everyday', 'life', 'sec', '2']"
0,"['คีย์', 'การ์ด', 'แบบนี้', 'หล่น', 'ไหม', 'แถว', 'มอ', 'เจอ', 'รบกวน', 'ทัก', 'ขอบคุณ']"
0,"['ตามหา', 'power', 'bank', 'eloop', 'e', '12', 'สี', 'เขียว', 'ทำ', 'หาย', 'ศุกร์', 'บริเวณ', 'ตึก', '78', 'ร้าน', 'ป้า', 'ชวน']"
1,"['ขาย', 'โต๊ะ', 'ด', 'รา', 'ฟ', 'a', '1', 'สไลด์', '1800', 'สภาพ', 'ดี', 'กระจก', 'แตก', 'มุม', 'ไฟ', 'ติด', 'พิกัด', 'รี', 'เจ', 'นท', '์', 'โฮม', 'ซ่อน', 'สาย', 'สีม่วง', 'เรื่อง', 'ขนส่ง', 'คุย', 'โต๊ะ', 'ด', 'รา', 'ฟ', 'โต๊ะเขียนแบบ', 'ส', 'ถา', 'ปัต', 'โต๊ะ', 'ด', 'รา', 'ฟ', 'มือสอง', 'มจพ', 'สถาปัตย์', 'มจพ', 'สถาปัตย์', 'dek', '65', 'dek', '66', 'pat', '4']"
